0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.1,0.49878201437974035,0.9,0.4953375922582878,0.1,0.5055375409632842,0.9,0.4844018216952167,0.1,0.4985337338282368,0.9,0.5074851215535168,0.1,0.5080638389616172,0.9,0.4805621811093467,0.1,0.5094880094528278,0.9,0.49555355945182666
0.16390668368750122,0.4919612030620385,0.8253678094967067,0.48516832458606407,0.16679088602301345,0.47573113749430523,0.8280189516027081,0.4720557135749516,0.17312980209537837,0.5257842650938648,0.8297078312962901,0.4705060210800385,0.1645459491840449,0.4847454685767098,0.8201048202784191,0.49156083190906397,0.17547295088393094,0.5056562809107039,0.8429217304179903,0.4577243308946898
0.1798955157283381,0.4164737652722576,0.8168353078781001,0.4748203461864412,0.1557336370226762,0.40705648730266625,0.8297718424179233,0.49576843335619075,0.16667342520931028,0.4450194218705167,0.8171527774602128,0.6033687571696033,0.16485480990289672,0.5392570563338378,0.8390269154684381,0.438375073285833,0.15712765686693117,0.48843730512736216,0.8171118535876152,0.41802518697726654
0.17812789051762157,0.4772899527463189,0.8143613228456175,0.37093747703726676,0.16464055300115982,0.5179904893010818,0.8309367105633048,0.4681879734746014,0.16288553875919307,0.5051446221182556,0.8192920800973912,0.4786365595425422,0.1781360292999504,0.4210631268774704,0.8181672595424508,0.513287009704342,0.16291873925388775,0.4639721554626556,0.8229874465245203,0.4482814434830053
0.1544134991356464,0.4596829373607747,0.8226159470398458,0.5184838254817445,0.1764470422906788,0.4890661160126407,0.8204802553185525,0.45526945950474856,0.1484635562690099,0.4494843555295036,0.8198077944138843,0.49203926261929903,0.17836928947119352,0.5112219915981292,0.8248329657573505,0.4294625428924295,0.1626733714796941,0.4662646807617751,0.8247754688077447,0.5086388211361117
0.1706662230914902,0.4951081320161365,0.8172645416828838,0.49947723745837075,0.16572304733152826,0.4965260296649604,0.8217653102322255,0.5388759327864416,0.1671136473862592,0.4200002129000503,0.8099240209095887,0.47767614468331415,0.16412045606393014,0.5354779959208069,0.8166306840996652,0.4773028354087535,0.1618801108903386,0.5123099614609786,0.8374345965620611,0.4929269890402651
0.16580983559178625,0.4673998995866791,0.8351707760977465,0.5382263941942214,0.17712466689697143,0.5218932448353376,0.8245044215072997,0.5230917640724877,0.15752826301894532,0.5220975579265693,0.8130631989635557,0.520167434118135,0.1640030128188097,0.44215074050228653,0.8273784133970652,0.4886595155861822,0.16725784426584828,0.5166070133516154,0.8176768608219669,0.5198523823791794
0.16851065310915217,0.5414140995873529,0.8303463070383688,0.48581661257434305,0.16630888138495706,0.4913413927148856,0.8252819082401095,0.46911373725106714,0.16528422647775484,0.45244139505223935,0.8288683508424018,0.5785278021758096,0.16280959466747683,0.5417146008246643,0.8239280588908897,0.4833912055338644,0.17601735631534168,0.4776113614284746,0.8102680333935354,0.4909362409307989
0.1803875233682412,0.4997377643117181,0.8327056753765755,0.5449403571269655,0.1655579973317235,0.49206131227150013,0.8158683520734507,0.42523329661116593,0.14844242756120263,0.5091572155030206,0.8240258276988703,0.4953518987112554,0.1711823971023442,0.5048272372076514,0.8226993857580016,0.5216944883022472,0.16880421245411395,0.48590246479021254,0.8225379190722523,0.4891274108186387
0.17300803774417295,0.4607183695879433,0.836098723604412,0.46009082354627867,0.17627223914233375,0.4854506836359695,0.8200280660050897,0.4491867362540168,0.16217432937249326,0.5249334024217319,0.854920629405344,0.45308022990465124,0.1687666826376664,0.40704623461979106,0.8240856458434731,0.44366884664728684,0.15484183608152038,0.5328546865529602,0.826673313306976,0.43882971718393887
0.1636028891233943,0.487425900858076,0.8212990895731249,0.4949361854308135,0.16560396724753562,0.5451826441458392,0.8007132923422644,0.4560942974930414,0.16644406558650537,0.4350520503056473,0.8246664810290542,0.4659435575643185,0.15821443551767206,0.513953059923056,0.8204901302800411,0.4056571182596286,0.17239987047511268,0.5105503192617078,0.8264285212547794,0.49165850258513294
0.17511186829530362,0.4926430355546863,0.8151239969210385,0.5088143008097772,0.17163960232718553,0.4671450053612425,0.8229827182203653,0.5622513227960187,0.14887839843558898,0.40341475659931075,0.819010145922638,0.4575434519618843,0.16506198016616364,0.434088063704862,0.8299625735530342,0.5242805826264803,0.17694211861690873,0.49636899845580784,0.8240851941431362,0.44644839900198807
0.15702105867285762,0.429422771816098,0.8138485837422843,0.553702376461698,0.16070197413793796,0.4867459002566169,0.8176152735135329,0.5191957693253679,0.16932160653708456,0.4936485074033917,0.8107127786991347,0.3981340478403136,0.1711498617071475,0.490101501355098,0.8151123562627672,0.45489005299938184,0.17638876342640983,0.44310409430917047,0.8104109829105542,0.4858243551219477
0.18053293951525323,0.46371629001338566,0.8283913512140149,0.5135215511442782,0.16139727461336303,0.4262333696530531,0.8330376009208713,0.4839644642501133,0.16878673440352115,0.4388017506926162,0.8270645232882841,0.5097028048423338,0.15335143305733817,0.48532703345151706,0.8133564834583575,0.4900449840803917,0.16742370188608932,0.5009170487279825,0.8220251296322933,0.4240870778267599
0.1605237460975483,0.5205652120556983,0.8380830829906701,0.4611846767729279,0.1509031504790642,0.41015488259162514,0.8405654354590094,0.4996018491580611,0.17059048180505382,0.4733370768626003,0.819378623977719,0.511745112234294,0.16757070391890927,0.5070764803299662,0.825474994276842,0.4100597548984671,0.17635467852777514,0.45381002335954906,0.8177548594873549,0.48872739000336934
0.15343914451045476,0.45831712248663264,0.828669180954341,0.4646833954670851,0.1445979098179223,0.4629285712337081,0.8147251500325059,0.46404856584260096,0.16248538500134863,0.43876217531924155,0.807331325360976,0.5022446910808605,0.175822007274461,0.5102604445428826,0.812220271244833,0.45197130929859075,0.17623407129238008,0.5030664477254503,0.8251566730481745,0.4802725539061348
